instance_id,timestamp,cpu_utilization,memory_utilization
server_2,2026-06-26 11:00:00+00:00,31.26,51.43
server_2,2026-06-26 12:00:00+00:00,38.43,51.61
server_2,2026-06-26 13:00:00+00:00,37.9,53.44
server_2,2026-06-26 14:00:00+00:00,32.85,42.6
server_2,2026-06-26 15:00:00+00:00,33.45,47.47
server_2,2026-06-26 16:00:00+00:00,31.73,47.2
server_2,2026-06-26 17:00:00+00:00,32.24,46.56
server_2,2026-06-26 18:00:00+00:00,26.09,47.16
server_2,2026-06-26 19:00:00+00:00,25.44,47.69
server_2,2026-06-26 20:00:00+00:00,24.5,46.39
server_2,2026-06-26 21:00:00+00:00,24.87,44.25
server_2,2026-06-26 22:00:00+00:00,28.26,43.2
server_2,2026-06-26 23:00:00+00:00,25.01,49.39
server_2,2026-06-27 00:00:00+00:00,22.01,45.35
server_2,2026-06-27 01:00:00+00:00,21.59,39.73
server_2,2026-06-27 02:00:00+00:00,21.62,43.04
server_2,2026-06-27 03:00:00+00:00,19.49,36.1
server_2,2026-06-27 04:00:00+00:00,21.12,43.78
server_2,2026-06-27 05:00:00+00:00,26.75,44.82
server_2,2026-06-27 06:00:00+00:00,22.48,41.82
server_2,2026-06-27 07:00:00+00:00,24.76,51.25
server_2,2026-06-27 08:00:00+00:00,16.8,37.51
server_2,2026-06-27 09:00:00+00:00,24.42,47.62
server_2,2026-06-27 10:00:00+00:00,24.48,53.56
server_2,2026-06-27 11:00:00+00:00,25.33,49.43
server_2,2026-06-27 12:00:00+00:00,28.22,46.0
server_2,2026-06-27 13:00:00+00:00,27.18,41.23
server_2,2026-06-27 14:00:00+00:00,23.11,38.89
server_2,2026-06-27 15:00:00+00:00,30.07,45.13
server_2,2026-06-27 16:00:00+00:00,27.14,43.0
server_2,2026-06-27 17:00:00+00:00,24.1,41.81
server_2,2026-06-27 18:00:00+00:00,20.58,42.15
server_2,2026-06-27 19:00:00+00:00,19.33,42.6
server_2,2026-06-27 20:00:00+00:00,23.56,46.44
server_2,2026-06-27 21:00:00+00:00,27.03,40.76
server_2,2026-06-27 22:00:00+00:00,23.51,41.75
server_2,2026-06-27 23:00:00+00:00,19.54,42.45
server_2,2026-06-28 00:00:00+00:00,23.56,43.72
server_2,2026-06-28 01:00:00+00:00,22.87,51.6
server_2,2026-06-28 02:00:00+00:00,25.16,45.99
server_2,2026-06-28 03:00:00+00:00,24.52,38.38
server_2,2026-06-28 04:00:00+00:00,15.54,43.36
server_2,2026-06-28 05:00:00+00:00,24.36,46.96
server_2,2026-06-28 06:00:00+00:00,20.49,42.92
server_2,2026-06-28 07:00:00+00:00,19.45,38.2
server_2,2026-06-28 08:00:00+00:00,22.53,51.17
server_2,2026-06-28 09:00:00+00:00,24.03,40.38
server_2,2026-06-28 10:00:00+00:00,20.78,46.17
server_2,2026-06-28 11:00:00+00:00,28.3,46.95
server_2,2026-06-28 12:00:00+00:00,29.67,49.04
server_2,2026-06-28 13:00:00+00:00,28.53,53.06
server_2,2026-06-28 14:00:00+00:00,26.25,47.68
server_2,2026-06-28 15:00:00+00:00,25.31,42.88
server_2,2026-06-28 16:00:00+00:00,29.1,50.86
server_2,2026-06-28 17:00:00+00:00,21.1,41.11
server_2,2026-06-28 18:00:00+00:00,25.66,45.89
server_2,2026-06-28 19:00:00+00:00,22.59,38.98
server_2,2026-06-28 20:00:00+00:00,22.76,40.08
server_2,2026-06-28 21:00:00+00:00,18.73,43.01
server_2,2026-06-28 22:00:00+00:00,22.63,45.64
server_2,2026-06-28 23:00:00+00:00,24.53,38.03
server_2,2026-06-29 00:00:00+00:00,21.66,45.82
server_2,2026-06-29 01:00:00+00:00,26.25,42.16
server_2,2026-06-29 02:00:00+00:00,25.22,50.2
server_2,2026-06-29 03:00:00+00:00,23.39,43.03
server_2,2026-06-29 04:00:00+00:00,27.14,41.25
server_2,2026-06-29 05:00:00+00:00,19.49,43.38
server_2,2026-06-29 06:00:00+00:00,25.87,41.64
server_2,2026-06-29 07:00:00+00:00,29.05,51.49
server_2,2026-06-29 08:00:00+00:00,28.6,46.26
server_2,2026-06-29 09:00:00+00:00,25.97,44.73
server_2,2026-06-29 10:00:00+00:00,27.67,48.3
server_2,2026-06-29 11:00:00+00:00,29.84,42.67
server_2,2026-06-29 12:00:00+00:00,32.9,42.61
server_2,2026-06-29 13:00:00+00:00,36.21,50.56
server_2,2026-06-29 14:00:00+00:00,32.83,43.34
server_2,2026-06-29 15:00:00+00:00,35.55,44.29
server_2,2026-06-29 16:00:00+00:00,36.76,52.46
server_2,2026-06-29 17:00:00+00:00,28.27,48.24
server_2,2026-06-29 18:00:00+00:00,21.64,38.81
server_2,2026-06-29 19:00:00+00:00,21.64,41.35
server_2,2026-06-29 20:00:00+00:00,26.94,42.06
server_2,2026-06-29 21:00:00+00:00,24.85,52.05
server_2,2026-06-29 22:00:00+00:00,27.19,49.39
server_2,2026-06-29 23:00:00+00:00,23.67,42.85
server_2,2026-06-30 00:00:00+00:00,27.08,48.03
server_2,2026-06-30 01:00:00+00:00,24.6,39.44
server_2,2026-06-30 02:00:00+00:00,23.17,41.67
server_2,2026-06-30 03:00:00+00:00,24.0,45.07
server_2,2026-06-30 04:00:00+00:00,22.01,45.76
server_2,2026-06-30 05:00:00+00:00,29.97,46.35
server_2,2026-06-30 06:00:00+00:00,24.76,45.91
server_2,2026-06-30 07:00:00+00:00,26.61,45.88
server_2,2026-06-30 08:00:00+00:00,23.66,43.88
server_2,2026-06-30 09:00:00+00:00,22.37,42.89
server_2,2026-06-30 10:00:00+00:00,27.84,44.29
server_2,2026-06-30 11:00:00+00:00,34.18,49.14
server_2,2026-06-30 12:00:00+00:00,32.36,49.22
server_2,2026-06-30 13:00:00+00:00,32.67,48.48
server_2,2026-06-30 14:00:00+00:00,35.24,43.87
server_2,2026-06-30 15:00:00+00:00,34.91,44.47
server_2,2026-06-30 16:00:00+00:00,35.53,50.28
server_2,2026-06-30 17:00:00+00:00,29.3,52.39
server_2,2026-06-30 18:00:00+00:00,26.61,46.17
server_2,2026-06-30 19:00:00+00:00,26.8,43.98
server_2,2026-06-30 20:00:00+00:00,22.12,44.89
server_2,2026-06-30 21:00:00+00:00,22.59,39.61
server_2,2026-06-30 22:00:00+00:00,22.29,49.29
server_2,2026-06-30 23:00:00+00:00,21.67,44.58
server_2,2026-07-01 00:00:00+00:00,26.99,43.02
server_2,2026-07-01 01:00:00+00:00,25.73,44.59
server_2,2026-07-01 02:00:00+00:00,25.2,42.96
server_2,2026-07-01 03:00:00+00:00,18.52,47.98
server_2,2026-07-01 04:00:00+00:00,30.14,45.99
server_2,2026-07-01 05:00:00+00:00,22.76,44.84
server_2,2026-07-01 06:00:00+00:00,30.13,49.09
server_2,2026-07-01 07:00:00+00:00,21.38,40.77
server_2,2026-07-01 08:00:00+00:00,22.97,45.06
server_2,2026-07-01 09:00:00+00:00,19.49,44.17
server_2,2026-07-01 10:00:00+00:00,29.33,40.3
server_2,2026-07-01 11:00:00+00:00,28.67,47.3
server_2,2026-07-01 12:00:00+00:00,30.98,46.91
server_2,2026-07-01 13:00:00+00:00,31.42,47.77
server_2,2026-07-01 14:00:00+00:00,36.79,49.27
server_2,2026-07-01 15:00:00+00:00,35.44,49.69
server_2,2026-07-01 16:00:00+00:00,35.96,54.18
server_2,2026-07-01 17:00:00+00:00,26.71,40.88
server_2,2026-07-01 18:00:00+00:00,25.55,43.82
server_2,2026-07-01 19:00:00+00:00,21.78,46.54
server_2,2026-07-01 20:00:00+00:00,24.16,46.63
server_2,2026-07-01 21:00:00+00:00,23.7,46.38
server_2,2026-07-01 22:00:00+00:00,26.16,56.42
server_2,2026-07-01 23:00:00+00:00,27.54,48.35
server_2,2026-07-02 00:00:00+00:00,27.48,50.39
server_2,2026-07-02 01:00:00+00:00,22.89,43.03
server_2,2026-07-02 02:00:00+00:00,27.5,41.9
server_2,2026-07-02 03:00:00+00:00,24.89,43.7
server_2,2026-07-02 04:00:00+00:00,24.19,47.56
server_2,2026-07-02 05:00:00+00:00,23.23,46.01
server_2,2026-07-02 06:00:00+00:00,23.6,46.12
server_2,2026-07-02 07:00:00+00:00,29.36,45.67
server_2,2026-07-02 08:00:00+00:00,25.77,43.77
server_2,2026-07-02 09:00:00+00:00,25.44,44.43
server_2,2026-07-02 10:00:00+00:00,27.76,48.87
server_2,2026-07-02 11:00:00+00:00,37.54,52.75
server_2,2026-07-02 12:00:00+00:00,36.92,45.15
server_2,2026-07-02 13:00:00+00:00,33.05,50.87
server_2,2026-07-02 14:00:00+00:00,34.16,45.6
server_2,2026-07-02 15:00:00+00:00,33.12,49.72
server_2,2026-07-02 16:00:00+00:00,31.79,46.61
server_2,2026-07-02 17:00:00+00:00,26.67,51.85
server_2,2026-07-02 18:00:00+00:00,26.1,43.71
server_2,2026-07-02 19:00:00+00:00,28.63,46.99
server_2,2026-07-02 20:00:00+00:00,21.72,46.28
server_2,2026-07-02 21:00:00+00:00,22.18,40.52
server_2,2026-07-02 22:00:00+00:00,23.79,44.29
server_2,2026-07-02 23:00:00+00:00,23.91,43.55
server_2,2026-07-03 00:00:00+00:00,30.0,44.69
server_2,2026-07-03 01:00:00+00:00,27.5,44.12
server_2,2026-07-03 02:00:00+00:00,27.36,50.27
server_2,2026-07-03 03:00:00+00:00,24.34,42.37
server_2,2026-07-03 04:00:00+00:00,24.28,47.02
server_2,2026-07-03 05:00:00+00:00,21.37,44.99
server_2,2026-07-03 06:00:00+00:00,26.95,40.1
server_2,2026-07-03 07:00:00+00:00,26.23,47.51
server_2,2026-07-03 08:00:00+00:00,28.21,40.47
server_2,2026-07-03 09:00:00+00:00,24.47,47.33
server_2,2026-07-03 10:00:00+00:00,28.07,44.04
server_2,2026-07-03 11:00:00+00:00,31.85,47.43
server_2,2026-07-03 12:00:00+00:00,35.89,43.63
server_2,2026-07-03 13:00:00+00:00,31.17,47.65
server_2,2026-07-03 14:00:00+00:00,36.69,52.8
server_2,2026-07-03 15:00:00+00:00,33.61,44.79
server_2,2026-07-03 16:00:00+00:00,28.78,43.89
server_2,2026-07-03 17:00:00+00:00,23.21,46.19
server_2,2026-07-03 18:00:00+00:00,24.66,46.8
server_2,2026-07-03 19:00:00+00:00,28.62,36.53
server_2,2026-07-03 20:00:00+00:00,29.19,54.53
server_2,2026-07-03 21:00:00+00:00,25.89,47.43
server_2,2026-07-03 22:00:00+00:00,29.91,49.5
server_2,2026-07-03 23:00:00+00:00,24.89,44.39
server_2,2026-07-04 00:00:00+00:00,25.38,37.71
server_2,2026-07-04 01:00:00+00:00,21.87,46.6
server_2,2026-07-04 02:00:00+00:00,21.71,41.59
server_2,2026-07-04 03:00:00+00:00,21.31,45.88
server_2,2026-07-04 04:00:00+00:00,17.85,41.62
server_2,2026-07-04 05:00:00+00:00,26.22,46.38
server_2,2026-07-04 06:00:00+00:00,21.4,40.64
server_2,2026-07-04 07:00:00+00:00,21.0,47.06
server_2,2026-07-04 08:00:00+00:00,20.05,38.51
server_2,2026-07-04 09:00:00+00:00,22.49,53.1
server_2,2026-07-04 10:00:00+00:00,29.29,55.45
server_2,2026-07-04 11:00:00+00:00,31.77,53.9
server_2,2026-07-04 12:00:00+00:00,23.61,49.62
server_2,2026-07-04 13:00:00+00:00,27.53,45.55
server_2,2026-07-04 14:00:00+00:00,25.83,49.96
server_2,2026-07-04 15:00:00+00:00,30.23,46.45
server_2,2026-07-04 16:00:00+00:00,27.25,39.57
server_2,2026-07-04 17:00:00+00:00,23.29,50.41
server_2,2026-07-04 18:00:00+00:00,23.18,48.88
server_2,2026-07-04 19:00:00+00:00,21.81,43.76
server_2,2026-07-04 20:00:00+00:00,27.04,40.81
server_2,2026-07-04 21:00:00+00:00,24.37,42.43
server_2,2026-07-04 22:00:00+00:00,24.67,37.6
server_2,2026-07-04 23:00:00+00:00,16.33,45.75
server_2,2026-07-05 00:00:00+00:00,22.83,37.83
server_2,2026-07-05 01:00:00+00:00,28.21,47.27
server_2,2026-07-05 02:00:00+00:00,26.32,42.09
server_2,2026-07-05 03:00:00+00:00,18.38,36.98
server_2,2026-07-05 04:00:00+00:00,22.22,44.98
server_2,2026-07-05 05:00:00+00:00,20.0,41.91
server_2,2026-07-05 06:00:00+00:00,27.28,49.15
server_2,2026-07-05 07:00:00+00:00,23.61,39.44
server_2,2026-07-05 08:00:00+00:00,21.08,40.6
server_2,2026-07-05 09:00:00+00:00,23.09,34.78
server_2,2026-07-05 10:00:00+00:00,18.36,33.94
server_2,2026-07-05 11:00:00+00:00,23.82,51.78
server_2,2026-07-05 12:00:00+00:00,27.85,54.33
server_2,2026-07-05 13:00:00+00:00,30.53,47.31
server_2,2026-07-05 14:00:00+00:00,23.56,41.2
server_2,2026-07-05 15:00:00+00:00,26.81,44.44
server_2,2026-07-05 16:00:00+00:00,29.06,49.92
server_2,2026-07-05 17:00:00+00:00,21.25,41.63
server_2,2026-07-05 18:00:00+00:00,23.57,45.45
server_2,2026-07-05 19:00:00+00:00,23.16,44.31
server_2,2026-07-05 20:00:00+00:00,27.29,43.52
server_2,2026-07-05 21:00:00+00:00,22.42,41.99
server_2,2026-07-05 22:00:00+00:00,22.57,45.32
server_2,2026-07-05 23:00:00+00:00,25.14,41.14
server_2,2026-07-06 00:00:00+00:00,21.68,45.65
server_2,2026-07-06 01:00:00+00:00,24.45,42.92
server_2,2026-07-06 02:00:00+00:00,23.86,45.11
server_2,2026-07-06 03:00:00+00:00,24.65,50.41
server_2,2026-07-06 04:00:00+00:00,27.12,45.07
server_2,2026-07-06 05:00:00+00:00,26.39,49.16
server_2,2026-07-06 06:00:00+00:00,23.13,37.18
server_2,2026-07-06 07:00:00+00:00,25.34,43.24
server_2,2026-07-06 08:00:00+00:00,28.73,46.41
server_2,2026-07-06 09:00:00+00:00,22.92,51.97
server_2,2026-07-06 10:00:00+00:00,28.78,38.48
server_2,2026-07-06 11:00:00+00:00,30.94,46.7
server_2,2026-07-06 12:00:00+00:00,33.5,53.8
server_2,2026-07-06 13:00:00+00:00,30.77,43.88
server_2,2026-07-06 14:00:00+00:00,38.37,48.83
server_2,2026-07-06 15:00:00+00:00,31.72,48.68
server_2,2026-07-06 16:00:00+00:00,33.99,48.89
server_2,2026-07-06 17:00:00+00:00,26.87,51.92
server_2,2026-07-06 18:00:00+00:00,23.44,46.25
server_2,2026-07-06 19:00:00+00:00,28.03,51.37
server_2,2026-07-06 20:00:00+00:00,27.48,44.43
server_2,2026-07-06 21:00:00+00:00,25.52,42.22
server_2,2026-07-06 22:00:00+00:00,26.9,44.76
server_2,2026-07-06 23:00:00+00:00,24.28,40.11
server_2,2026-07-07 00:00:00+00:00,24.98,46.93
server_2,2026-07-07 01:00:00+00:00,23.35,42.88
server_2,2026-07-07 02:00:00+00:00,27.26,43.1
server_2,2026-07-07 03:00:00+00:00,23.27,46.39
server_2,2026-07-07 04:00:00+00:00,28.71,41.72
server_2,2026-07-07 05:00:00+00:00,24.21,47.81
server_2,2026-07-07 06:00:00+00:00,25.05,43.1
server_2,2026-07-07 07:00:00+00:00,26.9,50.3
server_2,2026-07-07 08:00:00+00:00,25.06,43.45
server_2,2026-07-07 09:00:00+00:00,24.26,47.27
server_2,2026-07-07 10:00:00+00:00,28.35,46.89
server_2,2026-07-07 11:00:00+00:00,33.66,51.01
server_2,2026-07-07 12:00:00+00:00,32.0,47.89
server_2,2026-07-07 13:00:00+00:00,34.53,41.68
server_2,2026-07-07 14:00:00+00:00,34.87,52.49
server_2,2026-07-07 15:00:00+00:00,35.82,48.44
server_2,2026-07-07 16:00:00+00:00,31.18,50.32
server_2,2026-07-07 17:00:00+00:00,32.94,50.54
server_2,2026-07-07 18:00:00+00:00,24.61,41.77
server_2,2026-07-07 19:00:00+00:00,24.41,41.13
server_2,2026-07-07 20:00:00+00:00,24.57,47.47
server_2,2026-07-07 21:00:00+00:00,21.71,42.63
server_2,2026-07-07 22:00:00+00:00,22.41,47.84
server_2,2026-07-07 23:00:00+00:00,23.67,43.82
server_2,2026-07-08 00:00:00+00:00,27.84,50.09
server_2,2026-07-08 01:00:00+00:00,24.92,46.66
server_2,2026-07-08 02:00:00+00:00,23.79,45.73
server_2,2026-07-08 03:00:00+00:00,28.07,44.58
server_2,2026-07-08 04:00:00+00:00,28.88,47.29
server_2,2026-07-08 05:00:00+00:00,28.14,50.87
server_2,2026-07-08 06:00:00+00:00,22.87,44.04
server_2,2026-07-08 07:00:00+00:00,23.76,46.69
server_2,2026-07-08 08:00:00+00:00,29.53,46.77
server_2,2026-07-08 09:00:00+00:00,25.6,45.71
server_2,2026-07-08 10:00:00+00:00,27.75,52.86
server_2,2026-07-08 11:00:00+00:00,33.22,52.69
server_2,2026-07-08 12:00:00+00:00,36.18,49.23
server_2,2026-07-08 13:00:00+00:00,33.42,48.8
server_2,2026-07-08 14:00:00+00:00,35.4,45.83
server_2,2026-07-08 15:00:00+00:00,35.98,48.15
server_2,2026-07-08 16:00:00+00:00,28.53,47.47
server_2,2026-07-08 17:00:00+00:00,28.45,49.61
server_2,2026-07-08 18:00:00+00:00,22.21,47.02
server_2,2026-07-08 19:00:00+00:00,22.54,39.7
server_2,2026-07-08 20:00:00+00:00,23.59,48.42
server_2,2026-07-08 21:00:00+00:00,26.19,45.06
server_2,2026-07-08 22:00:00+00:00,24.19,40.77
server_2,2026-07-08 23:00:00+00:00,23.38,49.78
server_2,2026-07-09 00:00:00+00:00,25.13,50.9
server_2,2026-07-09 01:00:00+00:00,22.13,45.05
server_2,2026-07-09 02:00:00+00:00,26.07,48.21
server_2,2026-07-09 03:00:00+00:00,27.83,49.06
server_2,2026-07-09 04:00:00+00:00,24.8,50.51
server_2,2026-07-09 05:00:00+00:00,24.49,47.73
server_2,2026-07-09 06:00:00+00:00,25.93,40.02
server_2,2026-07-09 07:00:00+00:00,19.93,51.26
server_2,2026-07-09 08:00:00+00:00,26.34,49.73
server_2,2026-07-09 09:00:00+00:00,32.75,45.68
server_2,2026-07-09 10:00:00+00:00,28.11,41.97
server_2,2026-07-09 11:00:00+00:00,31.13,49.16
server_2,2026-07-09 12:00:00+00:00,35.52,47.57
server_2,2026-07-09 13:00:00+00:00,38.96,51.21
server_2,2026-07-09 14:00:00+00:00,37.29,52.27
server_2,2026-07-09 15:00:00+00:00,28.27,43.88
server_2,2026-07-09 16:00:00+00:00,32.84,43.28
server_2,2026-07-09 17:00:00+00:00,34.85,49.99
server_2,2026-07-09 18:00:00+00:00,26.56,43.41
server_2,2026-07-09 19:00:00+00:00,22.11,44.57
server_2,2026-07-09 20:00:00+00:00,25.7,39.87
server_2,2026-07-09 21:00:00+00:00,21.8,42.87
server_2,2026-07-09 22:00:00+00:00,28.08,48.94
server_2,2026-07-09 23:00:00+00:00,22.61,46.59
server_2,2026-07-10 00:00:00+00:00,25.19,41.91
server_2,2026-07-10 01:00:00+00:00,22.86,39.58
server_2,2026-07-10 02:00:00+00:00,23.63,44.58
server_2,2026-07-10 03:00:00+00:00,28.72,48.54
server_2,2026-07-10 04:00:00+00:00,25.26,46.71
server_2,2026-07-10 05:00:00+00:00,23.6,42.46
server_2,2026-07-10 06:00:00+00:00,22.14,45.19
server_2,2026-07-10 07:00:00+00:00,20.32,49.37
server_2,2026-07-10 08:00:00+00:00,21.87,44.73
server_2,2026-07-10 09:00:00+00:00,25.28,38.57
server_2,2026-07-10 10:00:00+00:00,30.87,47.87
server_2,2026-07-10 11:00:00+00:00,30.03,54.94
server_2,2026-07-10 12:00:00+00:00,37.59,44.26
server_2,2026-07-10 13:00:00+00:00,33.05,47.94
server_2,2026-07-10 14:00:00+00:00,34.25,47.33
server_2,2026-07-10 15:00:00+00:00,30.96,47.47
server_2,2026-07-10 16:00:00+00:00,33.9,48.89
server_2,2026-07-10 17:00:00+00:00,33.66,52.59
server_2,2026-07-10 18:00:00+00:00,20.6,43.8
server_2,2026-07-10 19:00:00+00:00,24.13,49.81
server_2,2026-07-10 20:00:00+00:00,28.16,45.64
server_2,2026-07-10 21:00:00+00:00,21.38,42.33
server_2,2026-07-10 22:00:00+00:00,26.42,42.82
server_2,2026-07-10 23:00:00+00:00,28.05,38.8
server_2,2026-07-11 00:00:00+00:00,23.2,45.47
server_2,2026-07-11 01:00:00+00:00,24.38,53.0
server_2,2026-07-11 02:00:00+00:00,27.4,47.67
server_2,2026-07-11 03:00:00+00:00,27.87,48.75
server_2,2026-07-11 04:00:00+00:00,22.85,42.59
server_2,2026-07-11 05:00:00+00:00,21.67,42.86
server_2,2026-07-11 06:00:00+00:00,20.7,47.43
server_2,2026-07-11 07:00:00+00:00,25.44,53.19
server_2,2026-07-11 08:00:00+00:00,19.57,49.05
server_2,2026-07-11 09:00:00+00:00,22.37,47.3
server_2,2026-07-11 10:00:00+00:00,25.14,45.19
server_2,2026-07-11 11:00:00+00:00,25.28,45.94
server_2,2026-07-11 12:00:00+00:00,28.46,43.2
server_2,2026-07-11 13:00:00+00:00,34.83,42.65
server_2,2026-07-11 14:00:00+00:00,28.11,41.58
server_2,2026-07-11 15:00:00+00:00,26.67,45.79
server_2,2026-07-11 16:00:00+00:00,29.07,45.26
server_2,2026-07-11 17:00:00+00:00,25.48,39.29
server_2,2026-07-11 18:00:00+00:00,26.6,45.41
server_2,2026-07-11 19:00:00+00:00,23.41,43.17
server_2,2026-07-11 20:00:00+00:00,22.38,39.39
server_2,2026-07-11 21:00:00+00:00,18.54,41.26
server_2,2026-07-11 22:00:00+00:00,18.95,41.6
server_2,2026-07-11 23:00:00+00:00,18.41,40.23
server_2,2026-07-12 00:00:00+00:00,23.95,48.34
server_2,2026-07-12 01:00:00+00:00,19.59,35.5
server_2,2026-07-12 02:00:00+00:00,26.14,37.46
server_2,2026-07-12 03:00:00+00:00,23.08,44.34
server_2,2026-07-12 04:00:00+00:00,22.39,44.47
server_2,2026-07-12 05:00:00+00:00,20.89,45.18
server_2,2026-07-12 06:00:00+00:00,24.56,42.69
server_2,2026-07-12 07:00:00+00:00,20.99,39.92
server_2,2026-07-12 08:00:00+00:00,20.54,43.41
server_2,2026-07-12 09:00:00+00:00,25.97,43.57
server_2,2026-07-12 10:00:00+00:00,25.77,51.47
server_2,2026-07-12 11:00:00+00:00,25.95,44.03
server_2,2026-07-12 12:00:00+00:00,29.37,46.32
server_2,2026-07-12 13:00:00+00:00,28.44,56.11
server_2,2026-07-12 14:00:00+00:00,29.37,45.75
server_2,2026-07-12 15:00:00+00:00,25.72,47.48
server_2,2026-07-12 16:00:00+00:00,31.71,49.93
server_2,2026-07-12 17:00:00+00:00,23.43,47.38
server_2,2026-07-12 18:00:00+00:00,26.89,46.82
server_2,2026-07-12 19:00:00+00:00,22.53,44.91
server_2,2026-07-12 20:00:00+00:00,25.02,45.41
server_2,2026-07-12 21:00:00+00:00,24.84,42.64
server_2,2026-07-12 22:00:00+00:00,25.87,46.61
server_2,2026-07-12 23:00:00+00:00,20.9,51.68
server_2,2026-07-13 00:00:00+00:00,27.69,50.78
server_2,2026-07-13 01:00:00+00:00,29.62,47.83
server_2,2026-07-13 02:00:00+00:00,24.35,48.2
server_2,2026-07-13 03:00:00+00:00,25.09,41.55
server_2,2026-07-13 04:00:00+00:00,23.69,43.5
server_2,2026-07-13 05:00:00+00:00,24.13,48.49
server_2,2026-07-13 06:00:00+00:00,29.28,52.45
server_2,2026-07-13 07:00:00+00:00,22.49,41.04
server_2,2026-07-13 08:00:00+00:00,22.64,42.24
server_2,2026-07-13 09:00:00+00:00,29.03,55.14
server_2,2026-07-13 10:00:00+00:00,29.98,47.13
server_2,2026-07-13 11:00:00+00:00,36.73,56.4
server_2,2026-07-13 12:00:00+00:00,32.53,48.46
server_2,2026-07-13 13:00:00+00:00,35.16,49.54
server_2,2026-07-13 14:00:00+00:00,33.2,46.65
server_2,2026-07-13 15:00:00+00:00,34.02,51.93
server_2,2026-07-13 16:00:00+00:00,26.99,51.13
server_2,2026-07-13 17:00:00+00:00,30.13,42.66
server_2,2026-07-13 18:00:00+00:00,25.81,43.87
server_2,2026-07-13 19:00:00+00:00,24.86,48.61
server_2,2026-07-13 20:00:00+00:00,24.02,44.14
server_2,2026-07-13 21:00:00+00:00,22.76,42.24
server_2,2026-07-13 22:00:00+00:00,26.82,49.67
server_2,2026-07-13 23:00:00+00:00,22.07,48.39
server_2,2026-07-14 00:00:00+00:00,26.28,43.65
server_2,2026-07-14 01:00:00+00:00,30.19,47.66
server_2,2026-07-14 02:00:00+00:00,28.71,41.47
server_2,2026-07-14 03:00:00+00:00,21.24,40.1
server_2,2026-07-14 04:00:00+00:00,23.66,45.03
server_2,2026-07-14 05:00:00+00:00,26.05,45.49
server_2,2026-07-14 06:00:00+00:00,24.82,41.07
server_2,2026-07-14 07:00:00+00:00,21.5,40.91
server_2,2026-07-14 08:00:00+00:00,25.96,41.08
server_2,2026-07-14 09:00:00+00:00,24.97,46.81
server_2,2026-07-14 10:00:00+00:00,33.21,40.0
server_2,2026-07-14 11:00:00+00:00,30.79,42.98
server_2,2026-07-14 12:00:00+00:00,36.58,41.6
server_2,2026-07-14 13:00:00+00:00,31.68,49.01
server_2,2026-07-14 14:00:00+00:00,32.28,40.34
server_2,2026-07-14 15:00:00+00:00,35.46,48.79
server_2,2026-07-14 16:00:00+00:00,34.14,54.76
server_2,2026-07-14 17:00:00+00:00,26.03,52.05
server_2,2026-07-14 18:00:00+00:00,25.06,37.8
server_2,2026-07-14 19:00:00+00:00,21.55,44.98
server_2,2026-07-14 20:00:00+00:00,24.55,40.89
server_2,2026-07-14 21:00:00+00:00,27.09,40.96
server_2,2026-07-14 22:00:00+00:00,23.91,44.17
server_2,2026-07-14 23:00:00+00:00,24.38,49.7
server_2,2026-07-15 00:00:00+00:00,22.18,46.41
server_2,2026-07-15 01:00:00+00:00,23.38,41.57
server_2,2026-07-15 02:00:00+00:00,29.4,49.36
server_2,2026-07-15 03:00:00+00:00,25.18,36.09
server_2,2026-07-15 04:00:00+00:00,22.49,41.11
server_2,2026-07-15 05:00:00+00:00,24.21,41.43
server_2,2026-07-15 06:00:00+00:00,21.01,43.92
server_2,2026-07-15 07:00:00+00:00,22.46,43.3
server_2,2026-07-15 08:00:00+00:00,28.4,45.62
server_2,2026-07-15 09:00:00+00:00,24.64,44.18
server_2,2026-07-15 10:00:00+00:00,33.15,47.94
server_2,2026-07-15 11:00:00+00:00,31.19,49.33
server_2,2026-07-15 12:00:00+00:00,33.57,48.6
server_2,2026-07-15 13:00:00+00:00,36.45,47.87
server_2,2026-07-15 14:00:00+00:00,28.17,47.72
server_2,2026-07-15 15:00:00+00:00,34.17,51.51
server_2,2026-07-15 16:00:00+00:00,31.31,44.98
server_2,2026-07-15 17:00:00+00:00,32.14,47.26
server_2,2026-07-15 18:00:00+00:00,27.41,50.49
server_2,2026-07-15 19:00:00+00:00,22.17,39.6
server_2,2026-07-15 20:00:00+00:00,28.11,53.31
server_2,2026-07-15 21:00:00+00:00,24.34,39.41
server_2,2026-07-15 22:00:00+00:00,22.74,42.83
server_2,2026-07-15 23:00:00+00:00,25.49,41.37
server_2,2026-07-16 00:00:00+00:00,24.49,53.57
server_2,2026-07-16 01:00:00+00:00,28.85,44.33
server_2,2026-07-16 02:00:00+00:00,25.85,43.29
server_2,2026-07-16 03:00:00+00:00,25.51,43.7
server_2,2026-07-16 04:00:00+00:00,27.25,46.17
server_2,2026-07-16 05:00:00+00:00,27.73,44.64
server_2,2026-07-16 06:00:00+00:00,26.96,45.15
server_2,2026-07-16 07:00:00+00:00,28.55,32.13
server_2,2026-07-16 08:00:00+00:00,25.37,45.36
server_2,2026-07-16 09:00:00+00:00,45.33,52.19
server_2,2026-07-16 10:00:00+00:00,68.7,64.45
server_2,2026-07-16 11:00:00+00:00,78.89,69.1
